PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDECYT;FONDECYT REGULAR 2016;1160045;2015;2016;HECTOR GALLARDO IBANEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160102;2015;2016;LUIS MERINO MONTERO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160114;2015;2016;NICOLAS YUTRONIC SAEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160180;2015;2016;EDUARDO  SANTA CRUZ ACHURRA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160219;2015;2016;PABLO CORRO PENJEAN;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160303;2015;2016;RODRIGO ASUN INOSTROZA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160343;2015;2016;JEAN MATUS ACUNA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160388;2015;2016;RODRIGO  MOULIAN TESMER;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160467;2015;2016;RICARDO FELMER DORNER;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160511;2015;2016;MARIA SANHUEZA RIQUELME;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160540;2015;2016;MARTA GARCIA HUIDOBRO CAMPOS;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160547;2015;2016;JUAN YIANATOS BERNARDINO;HOMBRE;INSTITUCION APORTANTE;CORPORACION NACIONAL DEL COBRE;61704000-K;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160602;2015;2016;ADELA MONTERO VEGA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160637;2015;2016;RUBEN DITTUS BENAVENTE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160804;2015;2016;JAVIER CASTRO SEPULVEDA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160871;2015;2016;MARIA SANTELICES ETCHEGARAY;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160942;2015;2016;EDUARDO PEREIRA ULLOA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160943;2015;2016;JUAN HERRERA MALDONADO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160963;2015;2016;ALEJANDRO GARCES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1160968;2015;2016;STEFANIE MASSMANN WYNEKEN;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161091;2015;2016;RENE ROJAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161110;2015;2016;JUAN GARCIA BARRIGA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161126;2015;2016;OSCAR AGUILERA RUIZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161150;2015;2016;PAOLA ARIAS REYES;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161204;2015;2016;MARIA ZARATE CAMPOS;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161213;2015;2016;MARIA RODRIGUEZ RODRIGUEZ;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161435;2015;2016;MIGUEL MUNOZ PEREZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161437;2015;2016;WALTER IMILAN OJEDA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161466;2015;2016;JAIME SOTO BARBA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161532;2015;2016;CHIARA SAEZ BAEZA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2016;1161715;2015;2016;RENE SAN MARTIN ULLOA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170067;2016;2017;JORGE LARROUCAU TORRES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170107;2016;2017;MARCELO LOEWE LOBO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170184;2016;2017;CRISTIAN MEDINA VALVERDE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170314;2016;2017;HUGO JARA FERNANDEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170315;2016;2017;XAVIER VIDAUX;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170371;2016;2017;MARIA DA ROCHA VASCONCELOS QUARESMA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170417;2016;2017;CATERINE GALAZ VALDERRAMA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170625;2016;2017;CARLOS SANHUEZA CERDA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170733;2016;2017;FERNANDO GONZALEZ NILO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170810;2016;2017;KATIA ABARCA VILLASECA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170894;2016;2017;ALFREDO SIERRA HERRERO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1170995;2016;2017;SEBASTIAN ABADES TORRES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171013;2016;2017;CARLOS SAAVEDRA RUBILAR;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171071;2016;2017;MARIA HERRERA PONCE;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171124;2016;2017;MACARENA ARECO MORALES;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171184;2016;2017;ALEJANDRA RASSE FIGUEROA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171189;2016;2017;VERONICA ARANCIBIA MOYA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171200;2016;2017;DAVID HUEPE ARTIGAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171230;2016;2017;PATRICIO AROCA GONZALEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171426;2016;2017;VICENTE ESPINOZA ESPINOZA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171497;2016;2017;MAUREEN TREBILCOCK KELLY;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171568;2016;2017;ISABEL PIPER SHAFIR;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171727;2016;2017;LIDIA GOMEZ PEREZ;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2017;1171803;2016;2017;GUILLERMO GONZALEZ MORAGA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180038;2017;2018;JEANNE HERSANT;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180069;2017;2018;RAMIRO ARAYA MATURANA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180100;2017;2018;MARIO FAVRE DOMINGUEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180211;2017;2018;ANDRES  MOREIRA MUNOZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180224;2017;2018;MARIA ROJAS CASTILLO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180306;2017;2018;AMALIA NUEVO DELAUNAY;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180338;2017;2018;KATHYA ARAUJO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180355;2017;2018;EDGARDO STOCKMEYER ACUNA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180368;2017;2018;JORGE ZANELLI IGLESIAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180433;2017;2018;ANDRES MANSILLA MUNOZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180454;2017;2018;MARY KALIN HURLEY;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180457;2017;2018;FRANCISCO HERVE ALLAMAND;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180472;2017;2018;DOMINIQUE MANGHI HAQUIN;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180522;2017;2018;LORENA AMARO CASTRO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180677;2017;2018;GONZALO DIAZ ULLOA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180680;2017;2018;ALEX VAN WEEZEL;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180882;2017;2018;MARCELO NAVARRETE SIGNORILE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180885;2017;2018;BEGONA GIMENEZ CASTILLO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180894;2017;2018;HECTOR JORQUERA GONZALEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180940;2017;2018;PEDRO CATTAN AYALA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180962;2017;2018;FERNANDO PEREZ VILLALON;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180978;2017;2018;PABLO VERGARA EGERT;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1180999;2017;2018;KAREN CASTILLO HUERA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181041;2017;2018;ANTONIO STECHER GUZMAN;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181159;2017;2018;JORGE VALENZUELA CARRENO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181226;2017;2018;MAURICIO ISAACS CASANOVA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181253;2017;2018;JANS ALZATE MORALES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181271;2017;2018;CARLOS CORNEJO ALARCON;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181290;2017;2018;HORACIO TORRENT SCHNEIDER;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181329;2017;2018;PAZ ROBERT CANALES;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181356;2017;2018;JUAN HINOSTROZA SCHEEL;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181390;2017;2018;DIEGO BARRIA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181493;2017;2018;ROBERTO FERNANDEZ DROGUETT;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181533;2017;2018;JUAN OYANEDEL SEPULVEDA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181734;2017;2018;PAMELA SERON SILVA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181801;2017;2018;HERNAN COFRE MARDONES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2018;1181829;2017;2018;MAURICIO URIBE RODRIGUEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190006;2018;2019;SERGIO CHAIGNEAU ORFANOZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190027;2018;2019;JOSE NORAMBUENA CONTRERAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190058;2018;2019;ERIC TANTER;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190113;2018;2019;VICTOR MUNOZ TAMAYO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190192;2018;2019;CRISTIAN VILLAVICENCIO REYES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190240;2018;2019;MONICA GUZMAN GONZALEZ;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190251;2018;2019;CAROLINA ROJAS QUEZADA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190258;2018;2019;MARCO CISTERNAS VEGA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190307;2018;2019;ROLANDO ALVAREZ VALLEJOS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190341;2018;2019;ULRIKE KEMMERLING;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190349;2018;2019;FELIPE JIMENEZ VARGAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190532;2018;2019;MARIA GARMENDIA MIGUEL;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190552;2018;2019;OMAR ORELLANA ORELLANA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190711;2018;2019;RAUL RODRIGUEZ FREIRE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190850;2018;2019;MARGARITA GREENE ZUNIGA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190967;2018;2019;JAVIER CORVALAN RODRIGUEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1190992;2018;2019;MARIA LOPEZ MEZA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191228;2018;2019;WILLIAM GACITUA ESCOBAR;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT INICIACION 2023;11230091;2022;2023;LUIS AGUILA PAREDES;HOMBRE;INSTITUCION APORTANTE;UNIVERSITE DE MONTREAL;-;CANADA;NO APLICA
FONDECYT;FONDECYT REGULAR 2019;1191337;2018;2019;MARCELO ARENAS;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191377;2018;2019;PIERGIORGIO DI GIMINIANI;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191490;2018;2019;RODRIGO COFRE BASAURE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191698;2018;2019;CATALINA DONOSO PINTO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191743;2018;2019;DANIEL CARVAJAL HAUSDORF;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191934;2018;2019;SEBASTIAN PEREZ MARQUEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2019;1191948;2018;2019;RICARDO VERDUGO SALGADO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200082;2019;2020;JUAN RODRIGUEZ TORRENT;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200108;2019;2020;LORENA ANTEZANA BARRIOS;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200276;2019;2020;ANDRES TRONCOSO MELENDEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200374;2019;2020;ADELA MONTERO VEGA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200428;2019;2020;ALFONSO ENCINAS MARTIN;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200493;2019;2020;ALFREDO JOIGNANT RONDON;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200534;2019;2020;MATIAS BARGSTED VALDES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200655;2019;2020;EDMUNDO KRONMULLER RIOSECO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200782;2019;2020;JULIANO CASAGRANDE DENARDIN;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200806;2019;2020;OLGA ALEJANDRA BRITO PENA;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200841;2019;2020;ALEXIS CORTES MORALES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1200882;2019;2020;ALEJANDRA MENESES AREVALO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201054;2019;2020;MARCELA TAPIA LADINO;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201084;2019;2020;DAVID CUADRA MARTINEZ;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201097;2019;2020;LAUTARO TABORGA MORALES;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201219;2019;2020;PABLO SANCHEZ ALFARO;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201301;2019;2020;MARIA JOSE GALOTTO LOPEZ;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201309;2019;2020;MARIA SIMON RUIZ;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201335;2019;2020;JUAN YIANATOS BERNARDINO;HOMBRE;INSTITUCION APORTANTE;CORPORACION NACIONAL DEL COBRE;61704000-K;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201478;2019;2020;ORIETTA NICOLIS;MUJER;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201506;2019;2020;CRISTIAN HERNANDEZ ULLOA;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
FONDECYT;FONDECYT REGULAR 2020;1201546;2019;2020;TOMAS ERRAZURIZ INFANTE;HOMBRE;INSTITUCION SECUNDARIA;PARTICULAR;-;CHILE;NO REGISTRA REGION
